id	dirll	name	nameEng	quality	m_Desc	desc	role_id	role_tag	add_role_id	summon	fit_result	unite	uniteLabel	subTfSkills	skills	jcSkills	tfSkills	tcSkills	card_type	break_id	breakModels	skin	skinMinBreakLv	itemId	coreItemId	key	model	career	main_type	attack	defense	maxhp	speed	crit	crit_rate	resist	hit	np	sp_race	sp_race2	sp	overLoad	hot	nMoveType	nClass	nStep	sMech	equip_suits	fight_cost	grids	gridsIcon	halo	get_from_gm	isActionLog	isUseCommon	base_card	changeCardIds	notBuyAllTcSkills	notBuyChangeCardIds	enum	pos_enum
95060	95060	潜伏機関銃ガード	Lurker Gunner	3	北部戦線に潜伏する重装備の機械クリーチャー.製造者不明で,強力な火力を有し,潜伏重盾ガードと共同で出撃することが多く,戦線を迅速に推進する能力を持つ.	潜伏機関銃ガード		95060						10001	950600101;950600201;4900701	950600101;950600201	4900701		1	74401			{}			95060	9506001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95070	95070	前線パイオニア	Shock Breacher	3	由来不明,淘汰された最初期の人型自律武装を深く改造して作られた機械人形と思われる.片手斧と盾を装備しており,防衛線を破るのに非常に優れている.	前線パイオニア		95070						10001	950700101;950700201;4900601	950700101;950700201	4900601		1	74401			{}			95070	9507001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95080	95080	前線スマッシャー	Vanguard Mauler	3	由来不明,淘汰された最初期の人型自律武装を深く改造して作られた機械人形と思われる.外装には銃と盾を装備しており,火力制圧を行い,他の敵ユニットに攻撃の機会を作る.	前線スマッシャー		95080						10001	950800101;950800201;4900501	950800101;950800201	4900501		1	74401			{}			95080	9508001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95090	95090	前線ストライカー	Shock Ravager	3	由来不明,淘汰された最初期の人型自律武装を深く改造して作られた機械人形と思われる.分厚い戦闘用の盾を装備しており,主に他の敵ユニットの素早い突進を援護するために使用される.	前線ストライカー		95090						10001	950900101;950900201;4900301	950900101;950900201	4900301		1	74401			{}			95090	9509001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95100	95100	異形カノンガード	Aberrant Artillery	3	形状の奇妙な自動化機械クリーチャーで,搭載された重砲は極めて高い破壊力を持ち,高度な知能を備え,戦闘性能はその他のクリーチャーよりも遥かに優れている.	異形カノンガード		95100						10001	951000101;951000201;951000301;4900301	951000101;951000201;951000301	4900301		1	74401			{}			95100	9510001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95110	95110	嵌合盾ファイター	Chimera Shield	3	改造を経て,性能が大幅に向上した重装機械クリーチャー.このクリーチャーは特性の盾を装備し,戦闘中に攻撃を惹きつける役割を持つ.	嵌合盾ファイター		95110						10001	951100101;951100201;4900401	951100101;951100201	4900401		1	74401			{}			95110	9511001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95120	95120	嵌合剣ファイター	Chimera Blade	3	改造を経て,性能が大幅に向上した重装機械クリーチャー.このクリーチャーは特性の盾を装備し,戦闘中に攻撃を惹きつける役割を持つ.	嵌合剣ファイター		95120						10001	951200101;951200201;4900201	951200101;951200201	4900201		1	74401			{}			95120	9512001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95130	95130	嵌合銃ファイター	Chimera Gunner	3	改造を経て,性能が大幅に向上した重装機械クリーチャー.このクリーチャーは高火力の射撃武装を装備し,戦場の後方から強力な火力を発揮できる.	嵌合銃ファイター		95130						10001	951300101;951300201;4900301	951300101;951300201	4900301		1	74401			{}			95130	9513001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95140	95140	嵌合矛ファイター	Chimera Spearman	3	改造を経て,性能が大幅に向上した重装機械クリーチャー.このクリーチャーは補助射撃武装を装備し,戦場の後方から特殊な襲撃を仕掛けることが多い.	嵌合矛ファイター		95140						10001	951400101;951400201;4900501	951400101;951400201	4900501		1	74401			{}			95140	9514001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95150	95150	再構築剣ファイター	Remade Swordsman	3	海中から現れた謎のクリーチャーで,優れた戦闘性能を持つ.このクリーチャーは大剣武装を装備し,接近戦を得意とする.	再構築剣ファイター		95150						10001	951500101;951500201;4900201	951500101;951500201	4900201		1	74401			{}			95150	9515001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95160	95160	再構築斧ファイター	Remade Reaver	3	海中から現れた謎のクリーチャーで,優れた戦闘性能を持つ.このクリーチャーは斧を装備しており,厚い外部装甲を持っていても,その攻撃の影響を完全に相殺することは難しい.	再構築斧ファイター		95160						10001	951600101;951600201;4900701	951600101;951600201	4900701		1	74401			{}			95160	9516001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95170	95170	再構築鎚ファイター	Remade Crusher	3	海中から現れた謎のクリーチャーで,優れた戦闘性能を持つ.このクリーチャーは巨大なハンマーを装備し,防御力の低いユニットに対して極めて高い破壊力を発揮する.	再構築鎚ファイター		95170						10001	951700101;951700201;4900601	951700101;951700201	4900601		1	74401			{}			95170	9517001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95180	95180	暴虐ヘビーナイト	Brutal Cavalier	3	造型が異常な重装機械クリーチャーで,不明な人物によって行動が制御されているようだ.突撃性能と防御性能の両方に極めて優れ,特定エリアや秘密基地の守備に用いられている.交戦時には特に慎重な対応が求められる.	暴虐ヘビーナイト		95180						10001	951800101;951800201;951800301;4900501	951800101;951800201;951800301	4900501		1	74401			{}			95180	9518001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95190	95190	侵蝕ヘビーナイト	Corrosive Cavalier	3	造型が異常な重装機械クリーチャーで,不明な人物によって行動が制御されているようだ.防御性能と攻撃性能はどちらも非常に優れている.特定エリアや秘密基地の巡回警備に多用されており,交戦する際は可能な限り小隊戦術をとることが推奨される.	侵蝕ヘビーナイト		95190						10001	951900101;951900201;951900301;4900301	951900101;951900201;951900301	4900301		1	74401			{}			95190	9519001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
98010	98010	フリアド	Ymir	6	砕星で暴れ回る暴走したクリーチャーで,数十台のクリーチャーに匹敵する圧倒的な火力を持ちながら,機械の残骸を集めて自己強化も行える.長年の改造を経て,その原型はもはや不明となった	ヴァイオレンス1という名の戦士		98010							980100101;980100201;980100301	980100101;980100201;980100301			1	74461			{}			98010	9801001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98011	98011	ヴァイオレンス	Ymir	6	ヴァイオレンスという名の戦士	ヴァイオレンスという名の戦士		98011							980100101;980100401;980100501	980100101;980100401;980100501			1	74461			{}			98011	9801001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98360	98360	カプリコーン	YMIR	6	その名はカプリコーン.複数の自律末端を操り,連携戦闘を行うオリジンの戦士.自律末端を分離させると,さまざまな強化効果と補助効果を提供する.	カプリコーンという名の戦士		98360							983600101;983600201;983600301	983600101;983600201;983600301			1	74461			{}			98360	9836001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98361	98361	自律末端A型	GEMINI	6	カプリコーンから分離した自律末端の一つで,高精度の射撃による治癒能力を持つ.	自律末端A型という名の戦士		98361							983610101;983610201;983610301	983610101;983610201;983610301			1	74461			{}			98361	9836101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98362	98362	自律末端B型	GEMINI	6	カプリコーンから分離した自律末端の一つで,バランスの取れた射撃と突撃能力を持つ.	自律末端B型という名の戦士		98362							983620101;983620201;983620301	983620101;983620201;983620301			1	74461			{}			98362	9836201	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98363	98363	自律末端C型	GEMINI	6	カプリコーンから分離した自律末端の一つで,強力な射撃による制圧能力を持つ.	自律末端C型という名の戦士		98363							983630101;983630201;983630301	983630101;983630201;983630301			1	74461			{}			98363	9836301	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98400	98400	ジェミナイ	Gemini	6	その名はジェミナイ,ポラックスとカストルが合体した星宮戦士.両者の攻撃性能を兼ね備え,防御性能も大幅に向上している	ヴァイオレンス1という名の戦士		98400							984000101;984000201;984000301	984000101;984000201;984000301			1	74461			{}			98400	9840001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98401	98401	ポルックス	Pollux	6	ポルックスという名の星宮戦士,様々な剣技を得意とする.戦況に応じて自身の戦闘モードを切り替えることができる	ヴァイオレンス1という名の戦士		98401							984010101;984010201;984010301	984010101;984010201;984010301			1	74461			{}			98401	9840101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	13			True	False	False	True	{}	{}	{}		
98402	98402	カスト	Castor	6	カストという名の星宮戦士,その盾には強大な力が秘められている.戦況に応じて自身の戦闘モードを切り替えることができる	ヴァイオレンスという名の戦士		98402							980100101;980100401;980100501	980100101;980100401;980100501			1	74461			{}			98402	9840201	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	13			True	False	False	True	{}	{}	{}		
98403	98403	ジェミナイ	Ymir	6	砕星で暴れ回る暴走したクリーチャーで,数十台のクリーチャーに匹敵する圧倒的な火力を持ちながら,機械の残骸を集めて自己強化も行える.長年の改造を経て,その原型はもはや不明となった	ヴァイオレンス1という名の戦士		98400							984000101;984000401;984000501	984000101;984000401;984000501			1	74461			{}			98403	9840001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98410	98410	キャンサー-タイタン	Cancer	6	その名はキャンサー,金色の猛獣のようなオリジンの戦士.自身の鋭い爪と剣の尾を利用し,敵に接近して疾風怒濤の攻撃を繰り出す.	ヴァイオレンス1という名の戦士		98410							984100101;984100201;984100301;984100601	984100101;984100201;984100301	984100601		1	74461			{}			98410	9841001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
98411	98411	キャンサー-タイタン	Cancer	6	その名はキャンサー,金色の猛獣のようなオリジンの戦士.自身の鋭い爪と剣の尾を利用し,敵に接近して疾風怒濤の攻撃を繰り出す.	ヴァイオレンス1という名の戦士		98411							984110101;984110201;984110301;984100601	984110101;984110201;984110301	984100601		1	74461			{}			98411	9841101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
98420	98420	レオ	Leo	6	その名はレオ,金色の猛獣のようなオリジンの戦士.自身の鋭い爪と剣の尾を利用し,敵に接近して疾風怒濤の攻撃を繰り出す.	ヴァイオレンス1という名の戦士		98420							984200101;984200201;984200301;984200601	984200101;984200201;984200301	984200601		1	74461			{}			98420	9842001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
98421	98421	激昂レオ	Hyper Leo	6	レオは自身の出力溶断を解除し,真の強力な姿を現す.敵に向かって頻繁に恐ろしい太古の咆哮を発するだけでなく,ケラウノスとハリケーンを操り,全ての敵を破壊することができる.	ヴァイオレンス1という名の戦士		98421							984210101;984210201;984210301;984210601	984210101;984210201;984210301	984210601		1	74461			{}			98421	9842101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
98422	98422	レオ	GEMINI	6	その名はレオ,金色の猛獣のようなオリジンの戦士.自身の鋭い爪と剣の尾を利用し,敵に接近して疾風怒濤の攻撃を繰り出す.	ヴァイオレンス1という名の戦士		98422							984200101;984200401;984200501;984200601	984200101;984200401;984200501	984200601		1	74461			{}			98422	9842001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
98423	98423	レオ	GEMINI	6	その名はレオ,金色の猛獣のようなオリジンの戦士.自身の鋭い爪と剣の尾を利用し,敵に接近して疾風怒濤の攻撃を繰り出す.	ヴァイオレンス1という名の戦士		98423							984210101;984210401;984210501;984210601	984210101;984210401;984210501	984210601		1	74461			{}			98423	9842101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
99080	99080	カディア	Ymir	6	カディアという名の戦士	カディアという名の戦士		99080							980100101;980100401;980100501	980100101;980100401;980100501			1	74461			{}			99080	9908001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
100101	10010	アルプス	ALPS	6	万悪の砕星大統領,絶えず規則を覆し,意味不明な条項を立てる.まるで彼女の存在が火力を引き付けるためだけにあるようだ	アルプスという名の戦士	10010	10010						10010	100100101;100100201;100100301;100101301;4100101	100100101;100100201;100100301;100101301	4100101		1	11161	1001001;1001002;1001002;1001002	1001003	"{""1001001"": 1, ""1001002"": 2}"			100101	1001001	1	1	139	120	1637	104	1.5	0.05	0.1	0	0	5	10	30	1	100	2	1	0	1	213;224;220	0		effective_range_10010	10010	True	True	False	True	{}	{}	{}	8	1;2
201101	20110	アルペッジョ	ARPEGGIO	6	広大な優しさで皆を包み込む,砕星探索隊の舞台に生まれた少女.踊りや歌だけでなく,舞台演出でも優れた才能を発揮するかもしれない	アルペッジョという名の戦士	20110	20110						20110	201100101;201100201;201100301;201101301;4201101	201100101;201100201;201100301;201101301	4201101		1	21461	2011001;2011002;2011002;2011002		"{""2011001"": 1, ""2011002"": 2}"			201101	2011001	2	1	155	95	1660	116	1.5	0.05	0.1	0	0	5	10	30	1	100	2	2	0	2	237;219;230	0	7	effective_range_20110	20110	True	True	False	True	{}	{}	{}		7
